Filename,FilePath,Classification,Confidence,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,LBP_Mean,LBP_Std,LBP_Entropy
figura1_exterior1_6.tif,D:\Project\Gargon\data\figura1_exterior1_6.tif,kasar,0.9933234050283746,116.36334566332843,0.24357555101728423,0.07354490986026019,0.9853168857067758,4.944580078125,2.459010638398982,3.175933129133922
figura1_exterior1_7.tif,D:\Project\Gargon\data\figura1_exterior1_7.tif,kasar,0.9934758308195627,117.85867189002015,0.23527303071807903,0.07089192766233061,0.9851456014050989,4.904510498046875,2.424590295838246,3.159461105356046
figura1_exterior1_8.tif,D:\Project\Gargon\data\figura1_exterior1_8.tif,kasar,0.9932062275719842,116.07442921592829,0.2489506482401132,0.08127262502339773,0.9863560921814558,4.959381103515625,2.4480187715844095,3.161966778439
figura1_exterior2_0.tif,D:\Project\Gargon\data\figura1_exterior2_0.tif,kasar,0.994797985908648,156.38010909265716,0.2531236120465157,0.1038733004697664,0.9814191827418821,5.1012725830078125,2.594258391754518,3.207077362819005
figura1_exterior2_1.tif,D:\Project\Gargon\data\figura1_exterior2_1.tif,kasar,0.9949434344205245,159.79997882425045,0.25051406493142314,0.10018687237569052,0.9809906282992288,5.1058197021484375,2.607927708324783,3.217388413454839
figura1_exterior2_10.tif,D:\Project\Gargon\data\figura1_exterior2_10.tif,kasar,0.9947275833382949,153.8009575794169,0.2546306083376439,0.09892403210376637,0.9820841121421411,5.0981292724609375,2.586521396765422,3.2078483745286053
figura1_exterior2_11.tif,D:\Project\Gargon\data\figura1_exterior2_11.tif,kasar,0.9938673769030616,137.79192706831645,0.27803882813296277,0.11732412128394967,0.9843028519216362,5.15411376953125,2.5672992730433655,3.1887172232590695
figura1_exterior2_12.tif,D:\Project\Gargon\data\figura1_exterior2_12.tif,kasar,0.9943468076998422,145.68452498738597,0.26526485854916315,0.10448425272732142,0.9826406476162073,5.123870849609375,2.5975899205666684,3.2081014314677114
figura1_exterior2_13.tif,D:\Project\Gargon\data\figura1_exterior2_13.tif,kasar,0.9947270252267918,154.43660964232714,0.2596441819074743,0.09726689563785346,0.9817696726848895,5.110687255859375,2.5946883734310844,3.211387505121846
figura1_exterior2_14.tif,D:\Project\Gargon\data\figura1_exterior2_14.tif,kasar,0.9942333783486903,146.4841505670896,0.2755123450341292,0.11801791701470421,0.9826728364059965,5.16339111328125,2.5828035436095336,3.1905758111627756
figura1_exterior2_15.tif,D:\Project\Gargon\data\figura1_exterior2_15.tif,kasar,0.99451728605308,152.12542102196312,0.26793417440467804,0.11131624334333548,0.9823523565347573,5.1454925537109375,2.5698782892770393,3.1861795410065232
figura1_exterior2_16.tif,D:\Project\Gargon\data\figura1_exterior2_16.tif,kasar,0.9950777090372146,162.73814136990615,0.24747722877947778,0.09309806589732163,0.9807336336958504,5.08294677734375,2.5943179363340447,3.210125965244061
figura1_exterior2_17.tif,D:\Project\Gargon\data\figura1_exterior2_17.tif,kasar,0.9944274426614392,151.38257190744292,0.2725145709030656,0.11956653829226507,0.9820230433969477,5.16943359375,2.603041906965452,3.1934961722869777
figura1_exterior2_18.tif,D:\Project\Gargon\data\figura1_exterior2_18.tif,kasar,0.9951021082926138,160.7608640456851,0.2421855375683033,0.08240552100321849,0.9819291671747488,5.056121826171875,2.5956600175224476,3.2169036151743264
figura1_exterior2_19.tif,D:\Project\Gargon\data\figura1_exterior2_19.tif,kasar,0.995075437707473,163.15052344651565,0.2500084371807169,0.09310535572518008,0.9828821454046532,5.1009979248046875,2.603205699200355,3.211136626214518
